"t","year","experiment_tag","ssp","regional_aggregation","calibration_id","cooperation","climate_module","damage_module","saving_rate","policy","WORLD_E","FORC","TATM","TOCEAN","exp_id"
15,2085,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-4.18290004726326,3.21673721453849,2.37253115709282,2.3761160370523,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
16,2090,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-4.94525004359391,3.18796532674374,2.36246806694901,2.37337482776132,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
17,2095,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-5.73275396011835,3.16007993694146,2.3488718561692,2.36503487930805,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
18,2100,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-6.54173908088787,3.13168679561862,2.33340979549911,2.35267568466293,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
19,2105,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-7.36173633736948,3.07247188435925,2.3160435701039,2.33794385682717,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
2,2020,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",40.0115265121951,2.70069677404948,1.08699745278963,0.65156013152,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
20,2110,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-8.18148916480322,3.01126303948892,2.28376103028606,2.32119761424176,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
21,2115,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-8.98705634496412,2.94768035907547,2.25068652496329,2.29257140836541,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
22,2120,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-9.76223223633413,2.88151074800925,2.21126623937052,2.26054377206198,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
23,2125,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-10.4892250050227,2.81269559028148,2.16958023214187,2.22286328290267,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
24,2130,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-11.1495908885088,2.74132784401286,2.12431549679727,2.18211993990419,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
25,2135,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-11.7253786533086,2.66764999484587,2.07676399857865,2.13791927536427,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
26,2140,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-12.200399118562,2.5920478486649,2.0267710789256,2.09115636703477,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
27,2145,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-12.5615017565682,2.51503720628215,1.97492332556997,2.04192360276862,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
28,2150,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-12.7997206582779,2.4372419699438,1.92145621322582,1.99069126460629,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
29,2155,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-12.4276076689516,2.35936359486435,1.86684746783667,1.93775008714677,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
3,2025,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",34.6177584845419,2.89404325207147,1.44317012375999,0.984521023989784,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
30,2160,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-12.0754696297536,2.28684147296322,1.81151306655302,1.88353378952877,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
31,2165,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-11.7423547182869,2.21836891461,1.75808670450352,1.82846252432714,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
32,2170,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-11.4273070722457,2.1531626047097,1.70598458228035,1.77464904846696,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
33,2175,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-11.1293853077999,2.09070837402835,1.65583767431501,1.72214417388296,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
34,2180,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-10.8476740075527,2.03063593496869,1.6073925417788,1.67144233875243,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
35,2185,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-10.5812908998192,1.97265674130128,1.56071997528927,1.62246611066829,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
36,2190,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-10.3293911052474,1.91653268823537,1.5156495595971,1.57525139723396,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
37,2195,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-10.0911693108652,1.86205989048002,1.47210096028294,1.52967633950913,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
38,2200,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",-9.86586048685348,1.80905986202634,1.4299325502279,1.48565083063556,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
4,2030,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",27.4440495707841,3.0357930119376,1.65582622885562,1.33523100251133,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
5,2035,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",18.9436048607607,3.1252937963821,1.86279426617455,1.58037689945444,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
6,2040,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",16.3079495263947,3.16156323542845,1.99914836560231,1.79632976770633,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
7,2045,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",14.4376764813445,3.19613422288811,2.10307912732068,1.95141675282743,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
8,2050,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",12.4258952594726,3.2306362682164,2.18117541470385,2.06738669178012,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
9,2055,"TBD","ssp2","global","kaliPUMICE","coopngsw","clWITCHco2","damBURKESR","SRfix","polCBA",10.194015212831,3.26092319351186,2.24347249780411,2.15439621734677,"TBD_global_ssp2_coopngsw_clWITCHco2_damBURKESR_SRfix_polCBA"
1,2015,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",37.6404870858,2.51681522368793,0.85,0.0068,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
10,2060,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",7.63980423985653,3.28393799178272,2.29195702990332,2.22250916125448,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
11,2065,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",4.73367676400595,3.29673642666485,2.3296159756094,2.27561307126848,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
12,2070,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",1.49225307397153,3.29667338118221,2.35665213500756,2.31690685649775,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
13,2075,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-2.09884533009127,3.28146380531642,2.3732849518116,2.34729842551967,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
14,2080,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-3.44495204713943,3.24870555181844,2.37886961917824,2.36716924633292,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
15,2085,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-4.18290004726326,3.21673721453849,2.37253115709282,2.3761160370523,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
16,2090,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-4.94525004359391,3.18796532674374,2.36246806694901,2.37337482776132,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
17,2095,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-5.73275396011835,3.16007993694146,2.3488718561692,2.36503487930805,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
18,2100,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-6.54173908088787,3.13168679561862,2.33340979549911,2.35267568466293,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
19,2105,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-7.36173633736948,3.07247188435925,2.3160435701039,2.33794385682717,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
2,2020,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",40.0115265121951,2.70069677404948,1.08699745278963,0.65156013152,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
20,2110,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-8.18148916480322,3.01126303948892,2.28376103028606,2.32119761424176,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
21,2115,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-8.98705634496412,2.94768035907547,2.25068652496329,2.29257140836541,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
22,2120,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-9.76223223633413,2.88151074800925,2.21126623937052,2.26054377206198,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
23,2125,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-10.4892250050227,2.81269559028148,2.16958023214187,2.22286328290267,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
24,2130,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-11.1495908885088,2.74132784401286,2.12431549679727,2.18211993990419,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
25,2135,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-11.7253786533086,2.66764999484587,2.07676399857865,2.13791927536427,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
26,2140,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-12.200399118562,2.5920478486649,2.0267710789256,2.09115636703477,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
27,2145,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-12.5615017565682,2.51503720628215,1.97492332556997,2.04192360276862,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
28,2150,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-12.7997206582779,2.4372419699438,1.92145621322582,1.99069126460629,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
29,2155,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",-12.4276076689516,2.35936359486435,1.86684746783667,1.93775008714677,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
3,2025,"TBD","ssp2","global","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",34.6177584845419,2.89404325207147,1.44317012375999,0.984521023989784,"TBD_global_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
